event_type,event_cause,requires_road_closure,corridor,priority,police_station,latitude,longitude,hour,dow,month,duration_min,duration_bucket
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0028466,77.5838445,0,1,2,21.48659638333333,<=1hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Halasur,12.9597916,77.6415806,23,0,2,10.285472433333332,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9364,77.5185545,22,0,2,78.04236811666667,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0293051,77.5402265,20,5,3,8.949905016666666,<=1hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Halasur,12.9608088,77.6386153,20,5,3,85.34070533333333,1-6hr
unplanned,tree_fall,False,Non-corridor,Low,Jayanagara,12.93269,77.5886561,19,5,3,7684.336017833333,>24hr
unplanned,water_logging,False,Old Madras Road,High,Cubbon Park,12.9766224,77.6009202,20,5,3,6102.368835766667,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0019858,77.5838626,19,5,3,74.08036368333335,1-6hr
unplanned,others,False,Non-corridor,Low,Cubbon Park,12.9816739,77.5869219,6,3,1,47238.69848676667,>24hr
unplanned,others,False,CBD 2,High,Cubbon Park,12.9828467,77.5966008,19,2,1,37822.9705345,>24hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Adugodi,12.9462817,77.6072168,2,1,2,57.48541201666667,<=1hr
unplanned,pot_holes,False,Non-corridor,Low,Thalagattapura,12.8663994,77.5345759,21,5,3,36490.44095341666,>24hr
unplanned,construction,False,ORR North 1,High,Banaswadi,13.0020386,77.6630527,4,1,2,25835.501772983334,>24hr
unplanned,accident,False,Bellary Road 1,High,Hebbala,13.050612,77.5933747,4,1,2,16.25948615,<=1hr
unplanned,water_logging,False,IRR(Thanisandra road),High,Ashok Nagar,12.938718,77.6346991,23,5,3,53354.217873333335,>24hr
unplanned,water_logging,False,CBD 2,High,Cubbon Park,12.9837283,77.5938566,8,1,12,80517.23230166666,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0168373,77.5840601,23,5,3,88.67010386666668,1-6hr
unplanned,vehicle_breakdown,False,ORR North 2,High,Kodigehalli,13.0468824,77.5756714,0,6,3,49.33388356666667,<=1hr
unplanned,road_conditions,False,Bannerghata Road,High,Mico Layout,12.9018662,77.6011464,6,1,2,41.26528335,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0879383,77.5940317,18,1,2,35.9550146,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0396997,77.5182903,1,6,3,11.41129385,<=1hr
unplanned,accident,False,Bellary Road 2,High,Yelahanka,13.1250833,77.6124167,18,1,2,65.95049823333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Upparpet,12.9800539,77.5727642,19,1,2,110.95514761666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Electronic City,12.85678142,77.66416602,20,1,2,28.716758966666664,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9679697,77.5909676,19,1,2,131.20510380000002,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9567473,77.5342133,20,1,2,102.62026928333333,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0286023,77.5361493,3,6,3,125.82290351666667,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Pulikeshinagar(F.Town),12.9875809,77.619241,22,1,2,51.529733783333334,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9614333,77.5606533,21,1,2,3.73901635,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9436333,77.7471783,1,2,2,18.3825912,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0299352,77.5366387,2,2,2,7.900588366666667,<=1hr
unplanned,others,False,ORR East 2,High,K.R. Pura,13.0016955,77.6792426,4,2,2,12941.585693,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Banashankari,12.9163228,77.570324,4,2,2,14.79356025,<=1hr
unplanned,vehicle_breakdown,False,Hennur Main Road,High,Hennuru,13.0413323,77.6224696,4,2,2,100.59974936666667,1-6hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9857333,77.5266267,3,6,3,102.56760073333334,1-6hr
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9858915,77.5264086,4,6,3,156.8681104,1-6hr
unplanned,others,False,CBD 2,High,Cubbon Park,12.9818243,77.5952978,22,5,12,65287.39152793333,>24hr
unplanned,pot_holes,False,CBD 2,High,Cubbon Park,12.9834253,77.5950206,6,2,2,70035.4109677,>24hr
unplanned,pot_holes,False,ORR West 1,High,J.P. Nagar,12.9063895,77.5953074,5,5,12,102211.0217912,>24hr
unplanned,others,False,ORR North 1,High,Banaswadi,13.019261,77.6558323,6,2,2,65.11967595,1-6hr
unplanned,others,False,Old Airport Road,High,Jeevanbheemanagar,12.9634736,77.6417093,7,2,2,23045.811545316665,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9627,77.5653883,4,6,3,46.61182065,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0473308,77.5011321,11,2,2,41.68652611666666,<=1hr
unplanned,vehicle_breakdown,False,Varthur Road,High,Whitefield,12.9560094,77.7279445,5,6,3,37.8018373,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Thalagattapura,12.8883535,77.5620501,5,6,3,118.13179021666666,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0083988,77.6957918,17,2,2,58.84397311666667,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0014249,77.5837935,18,2,2,40.3799524,<=1hr
unplanned,others,False,CBD 2,High,Cubbon Park,12.9834332,77.5950398,19,2,2,8750.818675366667,>24hr
unplanned,water_logging,False,CBD 2,High,Cubbon Park,12.9832542,77.5960755,22,1,1,51674.3600317,>24hr
unplanned,others,False,Mysore Road,High,Chamarajpet,12.9610652,77.5592214,20,2,1,75420.19727465,>24hr
unplanned,others,False,Non-corridor,Low,Peenya,13.0454386,77.5020767,20,2,2,187.72091528333334,1-6hr
unplanned,pot_holes,False,Bellary Road 2,High,Yelahanka,13.1028933,77.5997786,19,2,2,28386.76052491667,>24hr
unplanned,vehicle_breakdown,False,Hennur Main Road,High,Hennuru,13.044785,77.6266483,22,2,2,92.29220731666666,1-6hr
unplanned,road_conditions,False,Non-corridor,Low,Upparpet,12.9798573,77.5816369,22,2,2,88542.22809078333,>24hr
unplanned,pot_holes,False,Non-corridor,Low,Mahadevapura,13.0043228,77.7567049,22,2,2,22847.570394516668,>24hr
unplanned,others,False,Non-corridor,Low,Upparpet,12.9775418,77.5742287,6,6,3,48.6091393,<=1hr
unplanned,accident,False,Non-corridor,Low,K.S. Layout,12.9011982,77.5443666,23,2,2,4.357959916666667,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9667804,77.5874869,23,2,2,4.0160994500000005,<=1hr
unplanned,pot_holes,False,Non-corridor,Low,Upparpet,12.9767709,77.5835862,21,0,1,43297.95095176667,>24hr
unplanned,others,False,Tumkur Road,High,Peenya,13.0391876,77.5193964,0,3,2,1303.7770233833332,6-24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Wilson Garden,12.9427928,77.5974063,6,6,3,41.98896968333334,<=1hr
unplanned,water_logging,False,Hosur Road,High,Ashok Nagar,12.9576764,77.6059609,21,6,1,14636.951830766666,>24hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0414067,77.5462717,21,2,1,10320.266869116665,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Cubbon Park,12.976579,77.5888679,7,6,3,99.42997704999999,1-6hr
unplanned,others,False,Non-corridor,Low,Bellandur,12.9096044,77.6762233,7,6,3,2267.11059435,>24hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0415604,77.5470832,1,3,2,83795.66197925,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9636778,77.585023,3,3,2,49.17207883333333,<=1hr
unplanned,others,True,IRR(Thanisandra road),High,Adugodi,12.93008,77.6219487,3,3,2,34689.907691316665,>24hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0292386,77.5365365,4,3,2,7.371330166666667,<=1hr
unplanned,vehicle_breakdown,False,Varthur Road,High,Whitefield,12.9558203,77.7157905,4,3,2,59.29006258333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chamarajpet,12.9806035,77.5707879,4,3,2,15.77857665,<=1hr
unplanned,water_logging,False,ORR West 1,High,J.P. Nagar,12.9064837,77.5859033,21,5,2,6178.0393693333335,>24hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.01855644,77.55852789,5,3,2,45.83979136666667,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.99612,77.5847715,9,6,3,105.14612633333333,1-6hr
unplanned,water_logging,False,Bellary Road 2,High,Yelahanka,13.0932367,77.5954955,7,2,1,21480.110906166665,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0040559,77.5830881,13,6,3,27.93791925,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0393024,77.5190934,7,3,2,12.276266133333333,<=1hr
unplanned,tree_fall,True,Non-corridor,Low,Upparpet,12.9774516,77.580309,18,6,3,56.79600258333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 2,High,Yelahanka,13.0858183,77.5937033,10,3,2,45.69163531666666,<=1hr
unplanned,tree_fall,True,Non-corridor,Low,Halasur,12.9702493,77.6322612,13,3,2,52510.90529903334,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,High ground,12.9859933,77.5793638,21,6,3,42.935636433333336,<=1hr
unplanned,others,False,Non-corridor,Low,Wilson Garden,12.9540483,77.5913017,20,6,3,280.83443520000003,1-6hr
unplanned,others,False,Hosur Road,High,Madiwala,12.9216667,77.6213533,18,3,2,26.72452003333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,High ground,12.9872076,77.5801517,19,3,2,95.82774763333333,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.901769,77.7072031,22,6,3,34.2924117,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Shivajinagar,12.9842607,77.6002114,23,6,3,129.19878353333334,1-6hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.0400857,77.5186436,23,6,3,19.84877475,<=1hr
unplanned,water_logging,False,Non-corridor,Low,Cubbon Park,12.971035,77.5981567,19,3,2,71984.07921398334,>24hr
unplanned,others,False,Magadi Road,High,Kamakshipalya,12.9876992,77.5138278,20,3,2,611.3854716000001,6-24hr
unplanned,others,False,Non-corridor,Low,K.R. Pura,13.0134768,77.7095819,21,3,2,30112.756747433334,>24hr
unplanned,vehicle_breakdown,False,West of Chord Road,High,Vijayanagara,12.995394,77.5505958,1,0,3,115.28882806666667,1-6hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Magadi Road,12.9757009,77.5572382,21,3,2,7.7180967,<=1hr
unplanned,vehicle_breakdown,False,Varthur Road,High,HAL Old Airport,12.9591872,77.7012264,21,3,2,98.82358633333334,1-6hr
unplanned,others,False,Tumkur Road,High,Yeshwanthpura,13.01862439,77.55800419,22,3,2,1327.4565705999998,6-24hr
unplanned,pot_holes,False,ORR West 1,High,Banashankari,12.9253172,77.550233,22,3,2,10155.104486383332,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Hebbala,13.04244,77.5917,22,3,2,12.097447016666667,<=1hr
unplanned,vehicle_breakdown,False,Bannerghata Road,High,Mico Layout,12.9233673,77.6003486,2,0,3,10.48741705,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chikkabanavara,13.051243,77.5079024,23,3,2,73.79083653333333,1-6hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HSR Layout,12.9163992,77.6343214,23,3,2,40.523691066666665,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Byatarayanapura,12.9559951,77.5460193,2,0,3,25.035437483333332,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9608839,77.5583387,2,0,3,48.54255426666667,<=1hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,High ground,12.9869252,77.5800472,2,4,2,27.657876616666666,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Yeshwanthpura,13.0299318,77.5364118,4,4,2,148.41387268333335,1-6hr
unplanned,others,False,Mysore Road,High,Halasuru Gate,12.9625255,77.5948692,5,0,3,154.96781246666666,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.993745,77.5852617,3,0,3,29.79319548333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.S. Layout,12.8904509,77.5642971,4,0,3,119.41805864999999,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sadashivanagar,13.0157783,77.5729483,5,4,2,30.14560906666667,<=1hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Chamarajpet,12.9612079,77.5590824,5,4,2,79.44030501666666,1-6hr
unplanned,vehicle_breakdown,False,ORR North 1,High,Banaswadi,13.0201267,77.65254,7,4,2,33.73741513333333,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Whitefield,12.9417005,77.7471249,7,0,3,71.70723046666667,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9663381,77.5869429,8,4,2,41.48662983333334,<=1hr
unplanned,tree_fall,False,West of Chord Road,High,Magadi Road,12.9840583,77.5490758,9,0,3,31.80648258333333,<=1hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Electronic City,12.8699916,77.6534081,9,4,2,47.110916849999995,<=1hr
unplanned,others,False,Bellary Road 1,High,Sadashivanagar,13.01608,77.5840883,18,0,3,32.5370269,<=1hr
unplanned,water_logging,False,Non-corridor,Low,Cubbon Park,12.976771,77.5887083,19,0,3,12279.153694183333,>24hr
unplanned,tree_fall,False,Non-corridor,Low,Yelahanka,13.0702135,77.5650728,12,4,2,358.28831121666667,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0082792,77.694241,16,4,2,95.20728398333334,1-6hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Electronic City,12.8558596,77.6643521,19,4,2,38.20984111666667,<=1hr
unplanned,others,False,Tumkur Road,High,Yeshwanthpura,13.01862439,77.55800419,20,4,2,40356.568071249996,>24hr
unplanned,pot_holes,False,Bannerghata Road,High,Mico Layout,12.8996615,77.6008692,21,4,2,1487.2023295833335,>24hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Halasuru Gate,12.9668588,77.5948388,19,4,2,20.381774716666666,<=1hr
unplanned,water_logging,False,Varthur Road,High,Whitefield,12.9554994,77.7176068,20,0,3,1484.0019410666669,>24hr
unplanned,construction,True,Non-corridor,Low,Ashok Nagar,12.9584994,77.6017538,21,4,2,5820.239507183333,>24hr
unplanned,accident,False,ORR East 1,High,HAL Old Airport,12.9350306,77.6918587,22,4,2,52.74507428333333,<=1hr
unplanned,others,False,ORR North 1,High,Mahadevapura,12.996365,77.6693982,20,0,3,1.0338238833333333,<=1hr
unplanned,others,False,ORR North 2,High,Jalahalli,13.0415544,77.5476039,20,0,3,30752.3803296,>24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Chikkajala,13.19304,77.6503512,22,4,2,53.862429883333334,<=1hr
planned,construction,True,Non-corridor,Low,Chamarajpet,12.9745058,77.5704978,0,5,2,19010.9735243,>24hr
unplanned,vehicle_breakdown,False,Varthur Road,High,HAL Old Airport,12.9568791,77.7010188,20,0,3,62.645947,1-6hr
unplanned,others,True,Non-corridor,Low,Sheshadripuram,12.9853267,77.5745933,2,0,1,71672.26525256666,>24hr
unplanned,vehicle_breakdown,False,ORR East 1,High,Bellandur,12.9217117,77.6607233,21,0,3,1.2778825666666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Sheshadripuram,12.9822698,77.5674251,21,0,3,58.697027133333336,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,V.V.Puram (C.Pet),12.957054,77.567463,21,0,3,75.01906000000001,1-6hr
unplanned,road_conditions,False,Non-corridor,Low,J.P. Nagar,12.9105663,77.5825215,21,0,3,35231.49571261667,>24hr
unplanned,water_logging,False,Hennur Main Road,High,Hennuru,13.0423817,77.62509,1,5,2,20495.786394766666,>24hr
unplanned,water_logging,True,West of Chord Road,High,Rajajinagar,12.9994047,77.5496096,21,0,1,56508.9407717,>24hr
unplanned,construction,False,Non-corridor,Low,HAL Old Airport,12.936298,77.7054278,4,5,2,969.3087973999999,6-24hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Upparpet,12.9752244,77.5761558,4,5,2,22.188365633333333,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0031325,77.5841819,4,5,2,53.13025051666667,<=1hr
unplanned,vehicle_breakdown,False,ORR West 1,High,Banashankari,12.9276259,77.5460056,4,5,2,62.22422101666667,1-6hr
unplanned,pot_holes,False,Non-corridor,Low,Jnanabharathi,12.9677312,77.5025139,6,5,2,61364.248525866664,>24hr
unplanned,accident,False,Non-corridor,Low,Vijayanagara,12.9665363,77.5443086,6,5,2,1.8313234166666668,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0244934,77.7174868,21,0,3,81.64968848333334,1-6hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,Jeevanbheemanagar,12.9592719,77.654759,6,5,2,15.971929466666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Halasuru Gate,12.9622744,77.5945028,6,5,2,78.58225675,1-6hr
unplanned,pot_holes,False,Bellary Road 1,High,Sadashivanagar,13.0004513,77.5839603,22,0,3,21858.3643701,>24hr
unplanned,pot_holes,False,Non-corridor,Low,Halasuru Gate,12.9610275,77.5879681,23,0,3,27578.025342816665,>24hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.00279424,77.58406429,11,5,2,114.21673276666667,1-6hr
unplanned,vehicle_breakdown,False,Old Airport Road,High,HAL Old Airport,12.9563716,77.6949677,0,1,3,1.2535275166666666,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.00709146,77.58401066,13,5,2,49.60811926666667,<=1hr
unplanned,tree_fall,False,Mysore Road,High,Halasuru Gate,12.9637229,77.5961612,8,4,1,42027.8739584,>24hr
unplanned,construction,False,Non-corridor,Low,HAL Old Airport,12.9362566,77.7054884,20,5,2,366.65548681666667,6-24hr
unplanned,others,False,Mysore Road,High,Byatarayanapura,12.9538444,77.543374,4,1,3,76.24653713333333,1-6hr
unplanned,water_logging,False,Non-corridor,Low,Basavanagudi,12.9435587,77.5799456,4,1,3,137.85110428333334,1-6hr
unplanned,others,True,Non-corridor,Low,R.T. Nagar,12.9996485,77.5999091,21,5,2,71059.58667485,>24hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Hulimavu,12.8860621,77.641471,4,1,3,79.27560286666667,1-6hr
unplanned,vehicle_breakdown,False,Hosur Road,High,Madiwala,12.9342472,77.6101148,5,1,3,96.84268413333332,1-6hr
unplanned,others,False,CBD 2,High,Cubbon Park,12.9819597,77.5945755,21,5,2,75.09085913333334,1-6hr
unplanned,pot_holes,False,Non-corridor,Low,Wilson Garden,12.9457679,77.5955687,2,2,11,201789.4924975,>24hr
unplanned,others,False,Non-corridor,Low,K.R. Pura,13.0343637,77.7342256,23,5,2,80635.52403755,>24hr
unplanned,vehicle_breakdown,False,Magadi Road,High,Kamakshipalya,12.9890204,77.5078025,1,6,2,17.01463426666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Peenya,13.0471916,77.5014881,23,5,2,10.597155033333333,<=1hr
unplanned,road_conditions,False,Non-corridor,Low,Chikkajala,13.1816817,77.6939433,6,1,3,1386.89255105,6-24hr
unplanned,road_conditions,False,Non-corridor,Low,Yelahanka,13.1111288,77.5797915,23,5,2,5799.80037435,>24hr
unplanned,pot_holes,False,Non-corridor,Low,Electronic City,12.8208758,77.6868384,4,6,2,48375.30817531667,>24hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,V.V.Puram (C.Pet),12.95713835,77.56971817,3,6,2,39.4856103,<=1hr
unplanned,vehicle_breakdown,False,Tumkur Road,High,Peenya,13.045425,77.5054829,2,6,2,16.270418616666667,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Jnanabharathi,12.9790645,77.5156233,4,6,2,138.70672721666668,1-6hr
unplanned,accident,False,Mysore Road,High,Halasuru Gate,12.9663999,77.5870528,5,6,2,32.826353266666665,<=1hr
unplanned,water_logging,False,Non-corridor,Low,Adugodi,12.9428384,77.6027553,4,5,12,82116.56637165,>24hr
unplanned,procession,False,Non-corridor,Low,Madiwala,12.8980183,77.626445,8,6,2,36.537950349999996,<=1hr
planned,procession,False,Non-corridor,Low,K.S. Layout,12.8897429,77.5634232,8,6,2,29.108712066666666,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,Hennuru,13.0663282,77.6406836,8,6,2,92.15842395,1-6hr
unplanned,others,False,Tumkur Road,High,Peenya,13.0422012,77.5146886,12,6,2,355.29140055,1-6hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,Sadashivanagar,13.0026038,77.5839949,10,6,2,12.875058366666668,<=1hr
unplanned,vehicle_breakdown,False,ORR East 1,High,HAL Old Airport,12.9384057,77.697696,18,6,2,6.304003066666667,<=1hr
unplanned,tree_fall,True,Non-corridor,Low,Sadashivanagar,13.0101996,77.5707094,9,1,3,19335.9219217,>24hr
unplanned,others,False,Non-corridor,Low,HAL Old Airport,12.9363155,77.7056158,21,6,2,37483.73123706667,>24hr
unplanned,vehicle_breakdown,False,CBD 2,High,Cubbon Park,12.9832891,77.5953313,19,6,2,83.6431582,1-6hr
unplanned,vehicle_breakdown,False,Mysore Road,High,Jnanabharathi,12.9365505,77.5123592,20,6,2,54.19506535,<=1hr
unplanned,vehicle_breakdown,True,Non-corridor,Low,K.R. Pura,13.0198211,77.7095427,23,6,2,21.735800349999998,<=1hr
unplanned,vehicle_breakdown,False,Non-corridor,Low,K.R. Pura,13.0198231,77.709122,23,6,2,27.90641395,<=1hr
unplanned,vehicle_breakdown,False,Bellary Road 1,High,High ground,12.9937886,77.5849123,0,0,2,26.02119336666667,<=1hr
