event_cause,corridor,requires_road_closure,duration_bucket,duration_min
vehicle_breakdown,Tumkur Road,False,1-6hr,114.61164653333334
vehicle_breakdown,Mysore Road,False,1-6hr,95.59043028333333
vehicle_breakdown,Hosur Road,False,<=1hr,11.97852685
vehicle_breakdown,Magadi Road,False,<=1hr,24.2304184
vehicle_breakdown,Mysore Road,False,<=1hr,22.292497583333333
construction,Hennur Main Road,False,>24hr,28482.065575
others,Bellary Road 2,False,1-6hr,76.19266588333333
vehicle_breakdown,ORR East 1,False,1-6hr,109.25451818333333
vehicle_breakdown,Non-corridor,False,1-6hr,89.5580396
vehicle_breakdown,Non-corridor,False,<=1hr,20.751736666666666
pot_holes,ORR North 2,False,>24hr,65744.16664185
others,Non-corridor,False,1-6hr,180.91461453333335
vehicle_breakdown,Non-corridor,False,1-6hr,62.10533875
vehicle_breakdown,Bellary Road 2,False,<=1hr,4.185284566666667
construction,Non-corridor,False,6-24hr,365.8770966
vehicle_breakdown,ORR North 2,False,<=1hr,47.697048333333335
construction,Hennur Main Road,False,>24hr,4766.704643183333
pot_holes,Varthur Road,False,>24hr,20766.25861996667
vehicle_breakdown,Bannerghata Road,False,1-6hr,62.15927346666667
pot_holes,Non-corridor,False,>24hr,14931.4478685
water_logging,Non-corridor,False,>24hr,1638.5179018833333
vehicle_breakdown,Non-corridor,False,<=1hr,12.48767995
vehicle_breakdown,Bannerghata Road,False,<=1hr,27.9523293
vehicle_breakdown,Non-corridor,False,1-6hr,63.467518033333334
construction,Non-corridor,False,6-24hr,624.2569785666667
vehicle_breakdown,Tumkur Road,False,<=1hr,25.9073017
vehicle_breakdown,Non-corridor,False,<=1hr,17.485272716666667
vehicle_breakdown,Non-corridor,False,1-6hr,80.1326431
vehicle_breakdown,Bellary Road 2,False,<=1hr,29.472658016666667
vehicle_breakdown,Non-corridor,False,<=1hr,32.38240151666667
vehicle_breakdown,Non-corridor,True,1-6hr,130.85829606666667
vehicle_breakdown,Non-corridor,False,<=1hr,42.75810368333334
vehicle_breakdown,Old Airport Road,False,<=1hr,2.195204283333333
vehicle_breakdown,Non-corridor,False,<=1hr,3.172573133333333
vehicle_breakdown,ORR North 1,False,1-6hr,126.05797051666667
vehicle_breakdown,Old Madras Road,False,1-6hr,65.22508308333333
vehicle_breakdown,Bellary Road 1,False,1-6hr,68.5412746
vehicle_breakdown,Non-corridor,False,<=1hr,48.842927616666664
vehicle_breakdown,Bellary Road 1,False,<=1hr,25.324214433333335
pot_holes,Old Madras Road,False,>24hr,22729.702621083336
vehicle_breakdown,Non-corridor,False,<=1hr,5.6324983500000005
vehicle_breakdown,ORR North 2,False,<=1hr,20.49097971666667
vehicle_breakdown,ORR West 1,False,<=1hr,22.541880900000002
pot_holes,Mysore Road,False,>24hr,41403.397182450004
pot_holes,Bellary Road 1,False,>24hr,5667.63702295
vehicle_breakdown,Magadi Road,False,<=1hr,8.242330166666667
vehicle_breakdown,Non-corridor,False,1-6hr,74.69350561666667
vehicle_breakdown,Non-corridor,False,<=1hr,21.15403888333333
vehicle_breakdown,Tumkur Road,False,<=1hr,18.911796083333336
vehicle_breakdown,Non-corridor,False,<=1hr,15.905597883333334
vehicle_breakdown,Non-corridor,False,<=1hr,18.743594383333335
water_logging,Non-corridor,False,>24hr,67342.9452573
vehicle_breakdown,Tumkur Road,False,<=1hr,30.207270483333332
vehicle_breakdown,Non-corridor,False,1-6hr,128.41844893333334
congestion,ORR North 1,False,1-6hr,87.10293336666668
pot_holes,Non-corridor,False,>24hr,1489.0271123833334
pot_holes,Non-corridor,False,>24hr,1490.3736745166668
vehicle_breakdown,ORR North 1,False,<=1hr,32.5034449
road_conditions,CBD 2,False,>24hr,28715.22712571667
vehicle_breakdown,ORR East 2,False,1-6hr,66.92851234999999
pot_holes,Non-corridor,False,>24hr,1490.3403477333334
pot_holes,Hosur Road,False,>24hr,30575.899386066667
pot_holes,Hosur Road,False,>24hr,72355.67942633334
pot_holes,Hosur Road,False,>24hr,72364.38668615
others,Mysore Road,False,1-6hr,119.54685436666666
others,Non-corridor,False,>24hr,19947.924997983333
pot_holes,Hosur Road,False,>24hr,30579.5141954
tree_fall,Non-corridor,True,1-6hr,79.37274963333333
vehicle_breakdown,Magadi Road,False,1-6hr,153.41269573333332
accident,ORR North 1,False,<=1hr,52.03779613333334
vehicle_breakdown,Non-corridor,False,<=1hr,1.8039698333333334
vehicle_breakdown,ORR West 1,False,<=1hr,27.9779026
vehicle_breakdown,Non-corridor,False,1-6hr,77.07247735
vehicle_breakdown,Non-corridor,False,<=1hr,2.0421352666666666
others,Mysore Road,False,<=1hr,3.8131514166666665
vehicle_breakdown,Mysore Road,False,<=1hr,35.12267365
tree_fall,Non-corridor,False,<=1hr,56.49172753333333
vehicle_breakdown,West of Chord Road,False,<=1hr,49.20473728333333
vehicle_breakdown,Bellary Road 1,True,<=1hr,37.30351836666667
vehicle_breakdown,Tumkur Road,False,1-6hr,72.88357673333333
vehicle_breakdown,Old Madras Road,False,<=1hr,3.7787415666666666
vehicle_breakdown,Non-corridor,False,<=1hr,2.6236583
vehicle_breakdown,ORR East 1,False,1-6hr,97.77232951666666
tree_fall,Non-corridor,False,<=1hr,31.31014948333333
road_conditions,ORR West 1,False,1-6hr,62.264017833333334
construction,Non-corridor,False,>24hr,1911.9671419166666
vehicle_breakdown,Non-corridor,False,1-6hr,63.30596091666666
congestion,ORR North 1,False,<=1hr,37.785654916666665
vehicle_breakdown,Tumkur Road,False,<=1hr,13.265553916666667
others,Non-corridor,False,<=1hr,34.995653966666666
vehicle_breakdown,Tumkur Road,False,<=1hr,28.267420583333333
vehicle_breakdown,ORR East 1,False,1-6hr,120.9917747
others,Non-corridor,True,1-6hr,313.8667528
road_conditions,Non-corridor,False,<=1hr,1.6786465666666668
others,West of Chord Road,False,<=1hr,4.119737566666667
accident,Old Madras Road,False,<=1hr,41.571545316666665
vehicle_breakdown,Mysore Road,False,<=1hr,34.62066285
others,Non-corridor,False,>24hr,1764.0597806833332
water_logging,Bannerghata Road,False,>24hr,2568.2762129999996
others,Hosur Road,False,>24hr,37763.05923111667
vehicle_breakdown,Non-corridor,False,1-6hr,122.88383688333333
vehicle_breakdown,ORR West 1,False,<=1hr,45.38100588333334
vehicle_breakdown,Non-corridor,False,<=1hr,27.755491966666668
vehicle_breakdown,Hosur Road,False,<=1hr,15.762067949999999
vehicle_breakdown,ORR North 1,False,1-6hr,124.13244701666667
congestion,Hennur Main Road,False,1-6hr,136.03228926666668
vehicle_breakdown,Mysore Road,False,<=1hr,28.3823993
vehicle_breakdown,Magadi Road,False,<=1hr,25.321667083333335
vehicle_breakdown,Bellary Road 1,False,<=1hr,49.688574949999996
tree_fall,Bellary Road 1,True,1-6hr,141.58774876666666
vehicle_breakdown,Bellary Road 2,False,1-6hr,65.21049980000001
vehicle_breakdown,Non-corridor,False,<=1hr,21.79317205
vehicle_breakdown,Bellary Road 2,False,1-6hr,65.78450945
others,Mysore Road,False,6-24hr,388.87556163333335
vehicle_breakdown,Non-corridor,False,<=1hr,10.24884315
vehicle_breakdown,ORR North 1,False,<=1hr,29.929127866666665
vehicle_breakdown,Bannerghata Road,False,<=1hr,29.872228166666666
vehicle_breakdown,ORR North 2,False,<=1hr,9.129387033333334
pot_holes,Non-corridor,True,>24hr,35891.490513666664
vehicle_breakdown,ORR East 1,False,<=1hr,47.78352503333333
accident,Non-corridor,False,1-6hr,64.67699146666666
construction,Non-corridor,True,>24hr,15433.909693583333
vehicle_breakdown,Non-corridor,False,<=1hr,26.454950033333333
vehicle_breakdown,Mysore Road,False,<=1hr,41.276453733333334
vehicle_breakdown,Bellary Road 1,False,1-6hr,112.91873355
others,Magadi Road,False,1-6hr,222.83057628333333
vehicle_breakdown,Non-corridor,False,1-6hr,116.41837865000001
vehicle_breakdown,Old Madras Road,False,1-6hr,75.1976845
construction,ORR East 1,True,<=1hr,34.097350649999996
vehicle_breakdown,CBD 2,False,1-6hr,60.0840213
vehicle_breakdown,Bellary Road 2,False,<=1hr,37.39451276666667
accident,Hosur Road,True,1-6hr,74.62887731666666
pot_holes,Old Madras Road,False,>24hr,28910.698168733332
vehicle_breakdown,ORR North 1,False,<=1hr,5.132183783333333
vehicle_breakdown,ORR North 1,False,<=1hr,10.619932433333334
vehicle_breakdown,ORR North 1,True,1-6hr,130.6786535
pot_holes,Old Madras Road,False,>24hr,28314.191496
others,Bellary Road 1,False,<=1hr,8.213493783333332
tree_fall,Non-corridor,False,<=1hr,48.916281016666666
road_conditions,Non-corridor,True,>24hr,44040.668791866665
pot_holes,West of Chord Road,False,>24hr,21689.770887666666
vehicle_breakdown,Non-corridor,False,1-6hr,136.8639617
vehicle_breakdown,Bannerghata Road,False,1-6hr,64.36110058333334
vehicle_breakdown,Non-corridor,False,<=1hr,33.71126616666667
pot_holes,Non-corridor,False,>24hr,3178.6211948333334
vehicle_breakdown,Bellary Road 2,False,<=1hr,9.070594583333333
vehicle_breakdown,Mysore Road,False,<=1hr,41.391337183333334
vehicle_breakdown,Non-corridor,False,1-6hr,126.48344196666667
vehicle_breakdown,ORR North 1,False,1-6hr,102.31517605
vehicle_breakdown,Non-corridor,False,<=1hr,41.372690049999996
vehicle_breakdown,Magadi Road,False,<=1hr,17.968402516666668
vehicle_breakdown,Magadi Road,False,<=1hr,21.802958333333333
vehicle_breakdown,Magadi Road,False,<=1hr,23.663874933333332
vehicle_breakdown,Mysore Road,False,1-6hr,75.36809358333333
vehicle_breakdown,Mysore Road,False,<=1hr,58.13958933333333
vehicle_breakdown,Magadi Road,True,1-6hr,79.74376296666667
vehicle_breakdown,Mysore Road,False,1-6hr,94.79220713333333
vehicle_breakdown,Non-corridor,False,<=1hr,25.561851433333334
vehicle_breakdown,Non-corridor,False,1-6hr,161.71242263333335
others,Non-corridor,False,<=1hr,6.989937633333333
vehicle_breakdown,Tumkur Road,False,<=1hr,50.01750633333334
vehicle_breakdown,Hosur Road,False,1-6hr,68.04666115
construction,Non-corridor,False,>24hr,20074.535144100002
vehicle_breakdown,ORR North 2,False,1-6hr,93.07605395
vehicle_breakdown,Non-corridor,False,<=1hr,5.5782576666666674
vehicle_breakdown,Hosur Road,False,<=1hr,13.4008989
vehicle_breakdown,Mysore Road,False,1-6hr,90.53504385
others,Bellary Road 2,False,>24hr,23368.130840733334
pot_holes,Non-corridor,False,>24hr,177509.79627576665
vehicle_breakdown,Non-corridor,False,<=1hr,11.603118716666668
vehicle_breakdown,ORR East 1,False,<=1hr,10.9303683
vehicle_breakdown,Mysore Road,False,1-6hr,99.55250774999999
water_logging,ORR East 1,False,>24hr,2880.9232620166667
vehicle_breakdown,Non-corridor,False,<=1hr,13.157230550000001
vehicle_breakdown,Hosur Road,False,1-6hr,66.10073248333333
vehicle_breakdown,Hosur Road,False,1-6hr,71.50056616666667
vehicle_breakdown,ORR North 1,False,<=1hr,18.836651933333332
road_conditions,Non-corridor,True,>24hr,41586.129341550004
vehicle_breakdown,Non-corridor,False,1-6hr,117.39218681666667
vehicle_breakdown,Non-corridor,False,1-6hr,110.46526
others,Non-corridor,False,6-24hr,533.57232925
others,Bellary Road 1,False,<=1hr,27.545034283333333
others,CBD 2,False,>24hr,80516.30415538333
vehicle_breakdown,Non-corridor,False,<=1hr,10.638148583333333
vehicle_breakdown,Non-corridor,False,<=1hr,18.394525433333335
others,Bellary Road 1,False,1-6hr,99.88255601666667
construction,ORR West 1,False,>24hr,136782.66806616666
vehicle_breakdown,ORR North 2,False,<=1hr,8.985578633333335
tree_fall,Non-corridor,False,<=1hr,16.6391068
vehicle_breakdown,Bellary Road 1,False,<=1hr,12.881734533333335
vehicle_breakdown,Hosur Road,False,1-6hr,131.09396868333334
pot_holes,Non-corridor,False,>24hr,81236.18145395
procession,Non-corridor,False,<=1hr,19.304282750000002
construction,ORR East 1,False,>24hr,26556.49345405
vehicle_breakdown,Non-corridor,False,<=1hr,30.11519236666667
vehicle_breakdown,ORR North 1,False,<=1hr,25.278318449999997
vehicle_breakdown,Non-corridor,False,<=1hr,18.72494986666667
vehicle_breakdown,Bellary Road 1,False,1-6hr,64.28767333333333
vehicle_breakdown,ORR East 2,False,1-6hr,102.76117878333334
construction,Bellary Road 2,True,>24hr,40104.70742601667
vehicle_breakdown,Bellary Road 1,False,<=1hr,18.805689683333334
vehicle_breakdown,Mysore Road,False,<=1hr,8.3890527
vehicle_breakdown,Bellary Road 1,False,1-6hr,112.30525148333332
others,Mysore Road,False,>24hr,87021.12706484999
others,Old Airport Road,False,1-6hr,66.22507335
others,Non-corridor,False,>24hr,155558.62440225002
vehicle_breakdown,Non-corridor,False,1-6hr,70.09457578333333
vehicle_breakdown,Magadi Road,False,<=1hr,9.717715233333333
vehicle_breakdown,Non-corridor,False,1-6hr,61.030100583333336
vehicle_breakdown,Tumkur Road,False,1-6hr,118.72338911666667
tree_fall,Bellary Road 1,True,<=1hr,20.54189726666667
vehicle_breakdown,Non-corridor,False,<=1hr,15.591014699999999
vehicle_breakdown,Non-corridor,False,<=1hr,4.77378955
vehicle_breakdown,Magadi Road,False,<=1hr,15.929077366666666
vehicle_breakdown,Non-corridor,False,<=1hr,50.123021200000004
vehicle_breakdown,Non-corridor,False,<=1hr,42.71937091666667
vehicle_breakdown,Tumkur Road,False,1-6hr,66.27881596666667
vehicle_breakdown,Non-corridor,False,<=1hr,36.20208975
others,Mysore Road,False,>24hr,17266.363659450002
vehicle_breakdown,Bellary Road 2,False,1-6hr,117.76879753333333
tree_fall,Bellary Road 1,False,>24hr,1443.1942532166665
construction,ORR East 1,False,>24hr,79744.24602188333
vehicle_breakdown,Bellary Road 1,False,<=1hr,5.4551318
vehicle_breakdown,Tumkur Road,False,<=1hr,43.37783213333333
pot_holes,Non-corridor,False,>24hr,37800.761585533335
construction,ORR North 1,False,>24hr,30165.172037800003
vehicle_breakdown,West of Chord Road,False,<=1hr,11.974767750000002
vehicle_breakdown,ORR North 2,False,<=1hr,15.546527383333334
others,ORR West 1,False,>24hr,67623.29627145
vehicle_breakdown,Non-corridor,False,<=1hr,14.166123566666666
congestion,ORR North 1,False,1-6hr,72.70130863333334
vehicle_breakdown,Non-corridor,False,1-6hr,65.59525101666667
vehicle_breakdown,Hennur Main Road,False,<=1hr,14.030502116666666
vehicle_breakdown,Bellary Road 1,True,<=1hr,4.576298216666667
vehicle_breakdown,ORR West 1,False,1-6hr,82.4944742
vehicle_breakdown,Non-corridor,False,<=1hr,16.363326316666665
vehicle_breakdown,Non-corridor,False,<=1hr,3.21337185
accident,ORR North 2,False,<=1hr,9.1037502
road_conditions,Bellary Road 1,False,1-6hr,175.50373811666665
vehicle_breakdown,Non-corridor,False,1-6hr,122.89680243333333
vehicle_breakdown,Non-corridor,True,1-6hr,153.20900648333333
vehicle_breakdown,Mysore Road,False,1-6hr,94.07856273333333
vehicle_breakdown,Bellary Road 1,False,<=1hr,20.718708183333334
pot_holes,Non-corridor,False,>24hr,1801.1487678833332
vehicle_breakdown,ORR North 2,False,1-6hr,107.86730428333334
vehicle_breakdown,Non-corridor,False,<=1hr,38.377358533333336
vehicle_breakdown,Bannerghata Road,False,<=1hr,27.85295405
vehicle_breakdown,Non-corridor,False,1-6hr,112.04517458333333
vehicle_breakdown,Mysore Road,False,<=1hr,39.481431066666666
vehicle_breakdown,Non-corridor,False,<=1hr,10.010460816666667
vehicle_breakdown,Non-corridor,False,<=1hr,15.370875883333333
accident,Non-corridor,False,<=1hr,45.76001521666667
water_logging,Non-corridor,False,>24hr,17293.020157266667
others,ORR East 1,False,1-6hr,83.30453795
others,Non-corridor,False,<=1hr,4.885507283333333
pot_holes,Airport New South Road,False,>24hr,51029.6587882
road_conditions,Non-corridor,False,6-24hr,566.6772309666667
pot_holes,CBD 1,False,>24hr,62284.59207671667
others,ORR West 1,False,1-6hr,69.93633795000001
vehicle_breakdown,Mysore Road,False,<=1hr,57.164526783333336
vehicle_breakdown,ORR North 2,False,<=1hr,12.689850833333333
vehicle_breakdown,ORR West 1,False,<=1hr,12.721911633333333
vehicle_breakdown,Tumkur Road,False,1-6hr,60.872188933333334
vehicle_breakdown,Non-corridor,False,<=1hr,55.578412783333334
vehicle_breakdown,ORR North 2,False,<=1hr,24.837310600000002
vehicle_breakdown,Magadi Road,False,<=1hr,53.36274408333334
vehicle_breakdown,Non-corridor,False,<=1hr,26.506782533333332
vehicle_breakdown,Non-corridor,False,<=1hr,26.544809666666666
vehicle_breakdown,Mysore Road,False,<=1hr,51.91649708333333
vehicle_breakdown,Mysore Road,False,1-6hr,68.26804354999999
construction,Non-corridor,False,<=1hr,2.2817703166666665
vehicle_breakdown,Non-corridor,False,<=1hr,43.907065366666664
vehicle_breakdown,Non-corridor,False,<=1hr,6.4820150000000005
vehicle_breakdown,CBD 1,False,<=1hr,13.161401233333333
others,Bannerghata Road,False,<=1hr,28.348933666666667
others,Magadi Road,False,>24hr,123973.85654771667
pot_holes,Non-corridor,False,>24hr,69853.97066598333
vehicle_breakdown,Non-corridor,False,<=1hr,20.946314283333333
vehicle_breakdown,ORR West 1,False,<=1hr,54.41555578333334
vehicle_breakdown,Bellary Road 1,False,<=1hr,27.87250365
others,Magadi Road,False,<=1hr,55.317655916666666
vehicle_breakdown,Hosur Road,False,1-6hr,70.40309615
vehicle_breakdown,ORR East 1,False,1-6hr,64.34689078333334
water_logging,ORR West 1,False,1-6hr,245.19777885
vehicle_breakdown,Hosur Road,False,<=1hr,18.99817295
others,Hennur Main Road,False,>24hr,4156.1516019
road_conditions,Magadi Road,False,>24hr,10024.195976733334
vehicle_breakdown,Old Madras Road,False,<=1hr,5.209710783333334
vehicle_breakdown,Mysore Road,False,1-6hr,77.41273774999999
vehicle_breakdown,Old Airport Road,False,1-6hr,69.93821856666666
vehicle_breakdown,West of Chord Road,False,<=1hr,35.05276381666667
accident,Non-corridor,False,<=1hr,52.07746276666667
construction,Non-corridor,True,>24hr,9464.670240516665
construction,Non-corridor,True,>24hr,9458.491297233333
others,Non-corridor,False,<=1hr,17.6889574
others,ORR West 1,False,<=1hr,13.282436566666666
vehicle_breakdown,Non-corridor,False,<=1hr,33.299465850000004
vehicle_breakdown,Tumkur Road,False,1-6hr,64.56195151666667
vehicle_breakdown,Hosur Road,False,<=1hr,35.21883235
others,Non-corridor,False,<=1hr,31.519939366666666
congestion,Hennur Main Road,False,1-6hr,108.22733615
vehicle_breakdown,Mysore Road,False,<=1hr,2.2310387166666668
vehicle_breakdown,Mysore Road,False,<=1hr,57.2864581
vehicle_breakdown,Bannerghata Road,False,1-6hr,61.725270716666664
vehicle_breakdown,Non-corridor,True,1-6hr,144.07803846666667
vehicle_breakdown,Mysore Road,False,<=1hr,9.91719885
vehicle_breakdown,Bellary Road 1,False,1-6hr,95.13714321666666
vehicle_breakdown,Bellary Road 2,False,<=1hr,36.75851303333333
vehicle_breakdown,Mysore Road,False,1-6hr,135.56645735
vehicle_breakdown,ORR North 2,False,1-6hr,175.78652098333333
vehicle_breakdown,Mysore Road,True,<=1hr,13.030755666666666
vehicle_breakdown,Magadi Road,False,<=1hr,29.79472086666667
pot_holes,Bannerghata Road,False,>24hr,102833.99944341667
vehicle_breakdown,Bellary Road 1,False,<=1hr,23.743930483333333
vehicle_breakdown,Tumkur Road,False,<=1hr,50.50448333333333
vehicle_breakdown,Tumkur Road,False,<=1hr,29.0898873
pot_holes,Bannerghata Road,False,>24hr,102846.21007205
vehicle_breakdown,CBD 2,False,<=1hr,15.373663483333333
vehicle_breakdown,Hosur Road,False,1-6hr,88.63287516666666
vehicle_breakdown,Mysore Road,False,1-6hr,85.63499211666667
accident,Non-corridor,False,<=1hr,31.814843783333334
vehicle_breakdown,Non-corridor,False,<=1hr,16.525977933333333
others,Magadi Road,False,>24hr,8530.49384115
water_logging,Non-corridor,False,>24hr,1838.5423807833333
road_conditions,West of Chord Road,False,>24hr,48498.548129383336
vehicle_breakdown,ORR East 2,False,<=1hr,5.492729283333333
vehicle_breakdown,Tumkur Road,False,1-6hr,71.25627258333334
